ID,score,name,officialName,cityName,districtName,address
362768,8.4,Bayır Elektronik,HASAN BAYIR,İzmir,Konak,"HALKAPINAR MAH. 1202 SOK. NO:148 D:2-29-31 KONAK - İZMİR, KONAK"
716051,8.6,Bayır E-Ticaret,BURCU BAYIR,İzmir,Konak,"HALKAPINAR MAH. 1202 SOK. NO:148 D:z-29 -31 KONAK - İZMİR, KONAK"
690192,9.1,Efe Teknolojim,HAKAN ERBİL,İstanbul,Bayrampaşa,merkez sokak 15-6 bayrampaşa
666522,9.1,Mobiltechno,FATİH ERBİL,İstanbul,Bayrampaşa,merkez sokak 15-6 bayrampaşa ist
417837,9.9,KAMPÇILIK,MURAT ŞAHİN,İstanbul,Çekmeköy,Mahalle:SULTANÇİFTLİĞİ MAH. Cadde/Sokak:TAŞDELEN CAD. Daire No:YOK Kapı No:7A
807684,8.7,BRY STORE,BORA ERAY,İstanbul,Fatih,Mahalle/Semt:MEVLANAKAPI MAH. Cadde/Sokak:ÇORLULU ALİPAŞA SK. ÖZLEM AP No:18 İç Kapı No:1
762893,8.9,TREND AYAK,İSA GÜVENDİR,Kocaeli,Gebze,Güzeller mahallesi yeni Bağdat caddesi no: 615 Gebze/kocaeli
681933,8.4,Nies Aksesuar,MTN AKSESUAR İTHALAT İHRACAT SANAYİ VE TİCARET LİMİTED ŞİRKETİ,Kayseri,Hacılar,Mahalle/Semt:KARPUZSEKİSİ MAH. Cadde/Sokak:51 CAD. ZELMIRA BLOK MOBILYA No:4
284146,9.4,ambalajpazarı,ALFAMARKT ELEKTRONİK TİCARET VE BİLİŞİM HİZMETLERİ SANAYİ LİMİTED ŞİRKETİ,Kayseri,Kocasinan,"yavuz selim mahallesi, sivas bulvarı no : 336 ambalajpazarı (Alfamarkt)"
201140,8.7,Pazareyle Sanal Mağazacılık,PAZAREYLE SANAL MAĞAZACILIK ELEKTRONİK TİCARET LİMİTED ŞİRKETİ,Ankara,Çankaya,Sağlık Mahallesi Sağlık 1 Sokak No : 9/C Sıhhıye
301412,9.0,DOĞMAR,MEHMET DOĞMAZER,Tokat,Zile,DOĞMAR AVM. CEDİD MH İSTASYON CDC. NO:40
901378,8.4,lobelya,ÜMMÜ GÜLSÜM ÖZKANLI,Kocaeli,Darıca,Mahalle/Semt:YENİ MAH. Cadde/Sokak:ESKİ HÜKÜMET CAD. Köy:YOK No:106 İç Kapı No:2
923630,9.5,Mİ-ÇA HOME,KAAN İBİLİ,Samsun,İlkadım,Mahalle/Semt:HANÇERLİ MAH. Cadde/Sokak:100.YIL BLV. SÜLEYMANBEY AP. No:45 İç Kapı No:3
358649,9.3,Victus natural gıda,VİCTUS GIDA BİTKİSEL YAĞLAR KURUYEMİŞ DIŞ TİCARET SANAYİ VE TİCARET LİMİTED ŞİRKETİ,İzmir,Konak,1. Beyler mahallesi 846 sokak no:28 Çalık İşhanı kat:2 
400860,9.8,Antep Gıda Pazarı,SIDIKA KÖKTEN,İstanbul,Beylikdüzü,"Yakuplu, Marmara Mah. İhlas Cad. No:25 A Beylikdüzü/İstanbul"
402431,9.1,YEŞİLPAZAR,YEŞİL PAZAR MAĞAZACILIK BİLİŞİM VE E-TİCARET HİZMETLERİ ANONİM ŞİRKETİ,Ankara,Yenimahalle,Macun mahallesi Gimat Gıda Toptancılar Sitesi 13. Blok No:345 YENİMAHALLE/ANKARA
126788,8.9,lokmanshop,LOKMAN BAHARAT VE GIDA SANAYİ TİCARET LİMİTED ŞİRKETİ,İstanbul,Pendik,doğu mahallesi mesnevihan sok 5/A
451697,8.7,Derin Dalış Malzemeleri,ERHAN ALBENİ,Kocaeli,İzmit,Mahalle:KADIKÖY MAH. Cadde/Sokak:BAĞDAT CAD. Daire No:B Kapı No:76
936123,9.8,ECZAKOZMETİK,AHMET CEMİL TEKÇE,İstanbul,Fatih,Mahalle/Semt:HASEKİ SULTAN MAH. Cadde/Sokak:HASEKİ CAD. BARBAROS APT No:2 İç Kapı No:7
861032,8.1,Kozmetik Durağı,DİLBER ÇAĞATAY,Mardin,Kızıltepe,tepe başı mahallesi mardin cad no 29 
307789,9.0,Ringspor,IŞILDAR SPOR MALZEMELERİ SANAYİ VE TİCARET LİMİTED ŞİRKETİ,İstanbul,Zeytinburnu,sümer mah.29/2 sokak no:16/a
430361,9.2,SNMZ KOZMETİK,AYTEN SÖNMEZ,Samsun,Canik,gazı osman pasa mah cevdet pasa sok no 94 kat 4
454403,9.8,DNDYAPI,DURANLAR YAPI MALZEMELERİ VE NAKLİYE TİCARET VE SANAYİ LİMİTED ŞİRKETİ,Çorum,Merkez,Mahalle:ÇEPNİ MAH. Cadde/Sokak:NECMETTİN ERBAKAN CAD. CAD. Daire No: Kapı No:18
688583,8.9,ZES COLLECTİONS,MÜSLÜM BAĞIŞ,İstanbul,Sarıyer,Mahalle/Semt:YENİKÖY MAH. Cadde/Sokak:NURİ PAŞA CAD. No:65 İç Kapı No:1
248990,8.8,Hediye Ofisi,MUSTAFA MERKEPCİOĞLU,İstanbul,Küçükçekmece,SULTANMURAT MH KAYA SK NO 21 DR 7 KÜÇÜKÇEKMECE İSTANBUL
847174,,Balatacım,HAYRETTİN BERKECAN ERGİN,İstanbul,Şişli,Mahalle/Semt:İZZET PAŞA MAH. Cadde/Sokak: AYAZMA YOLU SK. NO:23 ŞİŞLİ/İSTANBUL
597683,7.0,Gezeroğlu Petshop,SİNAN GEZEROĞLU,Bursa,Nilüfer,82. (410) Sokak  no:3b  blok daire : 1  hazarkaya villaları
830940,8.5,PEAR STORE,ÖMER ÜSTÜNDAĞ,Konya,Ereğli,ŞEHİT ÖMERHALİSDEMİR CADDESİ KALE APT.ALTI A BLOK 27B/B DAĞ ÇİÇEK EVİ
684908,8.2,Kamp ve Hırdavat Toptan42,TİNAS SAVUNMA SANAYİ İNŞAAT TAAHHÜT MAKİNA OTOMOTİV HIRDAVAT TEKSTİL GIDA TEMİZLİK TUR.TİC.LTD.ŞTİ.,Konya,Karatay,Mahalle/Semt:FEVZİÇAKMAK MAH. Cadde/Sokak:10504. SK. No:10/1
647201,9.4,Perry.pet,İDİL SUMRU NARSAP,Ankara,Yenimahalle,matbacılar sitesi ivedik osb mahallesi 1333. cadde numara 24
798703,9.6,LAST  SUMMER,YAHYA ALABAŞ,İstanbul,Gaziosmanpaşa,"Merkez mah Küçükköy Cad. Durmaz Apt. No: 79/A, 34255 MNG KARGO/KÜÇÜKKÖY ŞUBESİ"
940035,9.6,AWAM İPEK,RAMSAR TEKSTİL TURİZM İNŞAAT GIDA ELEKTRONİK İTHALAT İHRACAT SANAYİ VE DIŞ TİCARET LİMİTED ŞİRKETİ,İstanbul,Fatih,Mahalle/Semt:HOBYAR MAH. Cadde/Sokak:AŞİREFENDİ CAD. No:10 A
858859,9.3,TEMALİFE,TUBA DAĞTEKİN,İzmir,Karabağlar,YAŞAR KEMAL MAH. 6002 SK. TOKİ UZUNDERE KONUTLARINO: 5 İÇ KAPI NO: 24 KARABAĞLAR/ İZMİR
106327,8.6,Ev Marketi,EVM İNTERNET MAĞAZALARI VE TİCARET ANONİM ŞİRKETİ,Konya,Karatay,FEVZİ ÇAKMAK MAH. AHMET PETEKÇİ CAD. NO:17/E KARATAY / KONYA
442338,8.8,Güldüren Fiyatlar,SG SANAL MAĞAZACILIK HİZMETLERİ İTHALAT İHRACAT SANAYİ VE TİCARET LİMİTED ŞİRKETİ,İstanbul,Bağcılar,Mahalle:MAHMUTBEY MAH. Cadde/Sokak:2455. SK. Daire No: Kapı No:58
155873,9.3,Anisah Coffee,ANİSAH GIDA SANAYİ VE TİCARET LİMİTED ŞİRKETİ,İstanbul,Esenyurt,ZAFER MAH. ADİLE NAŞİT BULV. 177. SOK. NO:2 KAT:1
850895,9.6,TildaBSC,TALAT AVCI,İzmir,Buca,470 sokakhürriyet mahallesi  no 16 kat 1 daire 2 buca şirinyer izmir
499540,8.0,Anadolu Silver And Jewellery,İBRAHİM KAZ,İstanbul,Bağcılar,Mahalle/Semt:BARBAROS MAH. Cadde/Sokak:211. SK. No:2 -8 İç Kapı No:6
565661,7.4,CANSİLVER,NİMET İPEK,İstanbul,Bağcılar,Merkez mahallesi İstanbul caddesi dişçi üstü kat3
828056,9.6,Misâl Giyim,KEVSER YILDIZ,Sakarya,Söğütlü,küçük söğütlü mahallesi selvi sk no 27
926363,9.6,M TEDARİK,AHMET EROĞLU,İstanbul,Sultangazi,Mahalle/Semt:ESENTEPE MAH. Cadde/Sokak:2871. SK. KISMET APT. No:55 İç Kapı No:4
717666,9.7,MADAMEBLUBY,HAKAN AKAR,Giresun,Merkez,GEDİKKAYA MAH. ÇAĞLA SK. D NO: 1D NO:12 
408524,9.6,İstif Gıda,TURAN İSTİF,Rize,Merkez,Yeniköy mahallesi meydan caddesi no 17/A istif gıda rize merkez 
952873,,Doğa Mardin Kuruyemiş,FIRAT ORAL,Mardin,Kızıltepe,Cumhuriyet Mahallesi 938. Sokak Zoroğlu Apartmanı Kat:4 No:19
351311,8.4,YİĞİT MARKETİNG MED. E-TİCARET,YİĞİT MARKETİNG MEDİKAL VE E-TİCARET LİMİTED ŞİRKETİ,Adana,Seyhan,Yeşiloba mah 46261 sok no:3 seyhan Adana
108325,8.3,Vildan Medikal Shop,GÖKHAN GÜNDOĞAN,Adana,Seyhan,Mahalle/Semt:YEŞİLOBA MAH. Cadde/Sokak:46261 SK. No:3
409416,8.0,Midday,ORHAN UÇAR,İstanbul,Sarıyer,Mahalle:MADEN MAH. Cadde/Sokak:ESKİ ZEKERİYAKÖY CAD. Daire No:1 Kapı No:56
641731,8.2,VMR Teknoloji,RECEP EKİNCİ,İstanbul,Fatih,"Demirtaş, Kıble Sk. No: 80, 34134 Fatih/İstanbul 
aras kargo küçük pazar şubesi"
144261,9.0,nişancı,RAHİME KÜBRA KANDEMİR,İstanbul,Bağcılar,802 sk.no:20/B ÇINAR MH.
804020,9.5,REİSHOME,ADEMREİS ASLAN,İstanbul,Güngören,cemsultan sok. no 24/c
247535,9.2,ZÜMRAM DİZAYN,FAHRETTİN BAYAR,İstanbul,Bağcılar,ÇINAR MAHALLESİ 802 SOKAK NO:20/A BAĞCILAR / İSTANBUL 
779569,9.2,Sannora Bags,PINAR ALP,İzmir,Buca,Göksu MAH. 684/11 SK. No:17 daire 1
453641,9.3,TamUygun,MELİKE PEKTAŞ,İstanbul,Sultanbeyli,Mahalle:AHMET YESEVİ MAH. Cadde/Sokak:YILDIRIM CAD. Daire No:3 Kapı No:6
362670,8.4,Moda Tasarım ,MUSTAFA ATAK,Uşak,Merkez,DURAK MAHALLESİ ÇETİN SOKAK NO:22/A MERKEZ UŞAK
111000,8.9,Reyola,REYOLA E TİCARET KOZMETİK PAZARLAMA LİMİTED ŞİRKETİ,Antalya,Alanya,"KESTEL MAH. İSA KÜÇÜLMEZ CAD. NO: 80 C ALANYA/
ANTALYA"
115294,8.4,parfummoda ,HAMDİ BAYER KOZMETİK BİLİŞİM GIDA TEKSTİL İNŞAAT OTOMOTİV SANAYİ VE TİCARET ANONİM ŞİRKETİ,İstanbul,Fatih,hobyar mah hamidiye cad dogubank iş hanı bodrum kat no 25 sirkeci fatih istanbul
132074,9.1,Urban Care,AFİLİ LOJİSTİK VE DİJİTAL MAĞAZACILIK LİMİTED ŞİRKETİ,İstanbul,Esenyurt,"Osman gazi mahallesi ziya gökalp caddesi no:4/2 Esenyurt/İstanbul
"
541018,9.3,ÖZMİRA,ÖZMİRA DANIŞMANLIK İNŞAAT OTOMOTİV TAŞIMACILIK TURİZM TEKSTİL MAKİNE SANAYİ VE TİCARET LTD.ŞTİ.,Mersin,Yenişehir,Mahalle/Semt:50. YIL MAH. Cadde/Sokak:27183 SK. METRO GOLD A BLOK No:11 A İç Kapı No:4
108750,8.7,Morcadde,MORCADDE E-TİCARET TEKSTİL İMALAT SANAYİ VE TİCARET LİMİTED ŞİRKETİ,Kayseri,Melikgazi,Talatpaşa Mh. İlkyaz Cd. No:60 Tekstilkent Argıncık
931505,8.8,Amantess,EYLÜL AYFER BAKIR,Adana,Seyhan,Yeşilyurt Mahallesi 70104 Sokak No:2 İç Kapı No:2
301876,9.1,4mevsimhersey,YELİZ KAZAK YURTKURAN,Kocaeli,Darıca,PİRİ REİS MAHALLESİ ULUBEY SOKAK NO:12 YURTKURAN KİMYA TEDARİK
347,8.9,Altınyıldız Classics,BR MAĞAZACILIK TİCARET ANONİM ŞİRKETİ,İzmir,Torbalı,PANCAR ORGANİZE SANAYİ BÖLGESİ MAH 6.CADDE NO:3 TORBALI/İZMİR
407412,8.7,Eldivenx,HÜSEYİN KOCADAĞ,İstanbul,Bağcılar,MAHMUTBEY MAH İSTOÇ 21.ADA NO 16
710182,9.9,BURAK MEDİKAL İSTANBUL,ZELİHA BİÇEN,Edirne,Merkez,20.015 sokak Ulusoy konakları B2 daire 17
936224,10.0,T&B VENTURES,TUĞRUL YÜCE,Edirne,Merkez,Mahalle/Semt:ŞÜKRÜPAŞA MAH. Cadde/Sokak:20015 SK. No:2B İç Kapı No:17
712243,8.9,Onday Medikal,ONDAY MEDİKAL SANAYİ VE TİCARET LİMİTED ŞİRKETİ,Kahramanmaraş,Dulkadiroğlu,Mahalle/Semt:DURAKLI MAH. Cadde/Sokak:ALİ ULVİ YETİŞEN BLV. No:9 A
677030,9.7,RosesTicaret,GÜLŞAH ÇOLAK,Adana,Seyhan,Mahalle/Semt:KARASOKU MAH. Cadde/Sokak:KIZILAY CAD. ERSARAY IS MERKEZI No:4 B 
849826,9.8,PureBeauty23,ZÖHRE TUNÇEL,Elazığ,Merkez,Mahalle/Semt:CUMHURİYET MAH. Cadde/Sokak:ANADOLU SK. No:1 İç Kapı No:1
443080,9.6,BAYIRLAR,KERİM DÖNDÜR,İstanbul,Beylikdüzü,Beyazıt caddesi  No7  
312112,9.0,NEEDS,FARUK BALAMAN,İstanbul,Kağıthane,"SULTAN SELIM CADDESİ. AYDINLAR SOKAK.NO 6/A KAGITHANE İSTANBUL 
SEYRİ ALEM PHETSHOP"
446280,8.8,NEW TREND KOZMETİK,ABDULLAH ÖZTÜRK,Samsun,Atakum,körfez mah. aziz ışık bulvarı ihlas evleri b1 blok kat:2 daire :10 Atakum/Samsun
251533,9.6,Tarzımsüper Büyük Beden Giyim,ÜNLÜ E-TİCARET TEKSTİL İNŞAAT GAYRİMENKUL İTHALAT İHRACAT SANAYİ VE TİCARET LİMİTED ŞİRKETİ,Nevşehir,Ürgüp,Kavaklıönü Mahallesi Kılıçarsan 1 Caddesi No-24 Daire:1 
744127,9.2,ELZ SPOR,NESLİHAN KILIÇ AYAKKABICILIK VE SANAYİ TİCARET LİMİTED ŞİRKETİ,Aksaray,Merkez,Mahalle/Semt:FATİH MAH. Cadde/Sokak:4130 SK. YEŞİLDAL APT. No:15 İç Kapı No:5
123769,9.1,ÜNTEKS TEKSTİL SARACİYE,ÜNTEKS TEKSTİL SARACİYE VE KIRTASİYE SANAYİ TİCARET LİMİTED ŞİRKETİ,İstanbul,Bağcılar,YILDIZTEPE MH BAGCILAR CD NO:56/D BAGCILAR İST
107329,8.7,ALPSPOR,ALPSPOR TEKSTİL GIDA İNŞAAT TAAHHÜT NAKLİYE SANAYİ VE TİCARET LİMİTED ŞİRKETİ,Gaziantep,Şehitkamil,"İNCİLİPINAR MAH. KEPKEPZADE PARK İŞ M. 6/7
"
2975,9.1,SPORFASHION,COBRA SPOR MALZEMELERİ SANAYİ VE TİCARET LİMİTED ŞİRKETİ,İstanbul,Pendik,YENİ MAH. SÜREYYAPAŞA CD. İNTİZAM SOK. NO:3 PENDİK/İSTANBUL
154605,8.5,Sportonex ,EKİNCİLER GARAJ SERVİS HİZMETLERİ OTOMOTİV SANAYİ İNŞAAT TAAHHÜT GIDA TURİZM TİCARET LİMİTED ŞİRKETİ,Antalya,Manavgat,2040 Sokak No:5B C Blok 2 Nolu dükkan Ekinciler Group
808993,8.3,aldımaldım,HİJYENLİFE TEMİZLİK VE MEDİKAL MALZEMELER SANAYİ TİCARET LİMİTED ŞİRKETİ,İstanbul,Beykoz,Mahalle/Semt:KAVACIK MAH. Cadde/Sokak:HASAN TAHSİN SK. EMIR APT No:13 İç Kapı No:2
177154,8.8,Global-Store,YASEMİN TAYRAPAZ,Bursa,Yıldırım,Anadolu mahallesi Karlıdağ caddesi 3.Yavuz sokak no:8 Yıldırım/Bursa
138268,8.9,hürba,MÜNEVVER ULUZMAN,Kocaeli,Körfez,kuzey mah. esentepe cad. no:30
435792,9.1,ÇİĞDEM TEMİZLİK MADDELERİ,RAHMİ IRGIN,Balıkesir,Dursunbey,Mahalle:ÇAKMAK MAH. Cadde/Sokak:PAZAR YERİ MEYDANI Daire No:A Kapı No:2 A
907972,8.9,BUSEYİZ,CENK ÇELİKBEDEN,Aydın,İncirliova,Mahalle/Semt:SANDIKLI MAH. Cadde/Sokak:VATAN CAD. No:32 B
845868,8.5,Artavessa,ERSAY HOME ÜRETİM TEDARİK İÇ VE DIŞ TİCARET LİMİTED ŞİRKETİ,İstanbul,Başakşehir,Kayabaşı Mah. Ulubatlı Hasan Cad. D Blok 171. Sok. No:2H Dükkan No:16
875622,9.5,FIRAT GLOBAL TİCARET,FIRAT E-TİCARET PAZARLAMA VE DANIŞMANLIK LİMİTED ŞİRKETİ,Ankara,Yenimahalle,OSTİM OSB MAHALLESİ alınteri bulvarı 1151. SOKAK NO 90
326996,9.6,3B Online,3B İŞ SAĞLIĞI GÜVENLİĞİ VE EĞİTİM DANIŞMANLIK TİCARET LİMİTED ŞİRKETİ,Sakarya,Adapazarı,Orta Mah. Keçeci Sok. No:4 
661241,8.7,TAŞCI KOZMETİK,ANIL TAŞCI,İstanbul,Kartal,UĞURMUMCU MAH. AKASYA SK. NO:9 D:10 K:3 KARTAL / İSTANBUL 
627646,9.3,THE NATURALİS,YASİN ŞİMŞEK,Balıkesir,Edremit,Sarıkız Mahallesi 449 Sokak 1/1 iç kapı no 3 Edremit Balıkesir
744797,9.2,Les Macaroni Cosmetic,PROZONE GRUP DANIŞMANLIK İTHALAT İHRACAT LİMİTED ŞİRKETİ,Ankara,Gölbaşı,Tulumtaş Mahallesi 2302.sokak No:2V Çevregöl Parlement 1 Sitesi 06810 Gölbaşı/Ankara
653504,9.0,HomeBath,MEHMET NECDET YETKİN,Şanlıurfa,Haliliye,Mahalle/Semt:YENİŞEHİR MAH. Cadde/Sokak:RECEP TAYYİP ERDOĞAN BULVARI BLV No:45 A İç Kapı No:1
532019,10.0,Atılım Grup,MEHMET ZEKİ MERTOĞLU,Bingöl,Merkez,Mahalle/Semt:İNÖNÜ MAH. Cadde/Sokak:OSMANLI SK. No:10 İç Kapı No:1
370436,9.0,Ezgi Aktar Baharat,EZGİ ÖZKİLİÇ,İstanbul,Sultangazi,Gazi mahallesi ismetpaşa caddesi no.60/c sultangazi
110478,8.5,İngro Gıda Bilişim Pazarlama,HASAN YÜRÜMEZ,Karaman,Merkez,Tabduk Emre Mahallesi 1542 Sokak No:6B Karaman/Merkez
116457,8.8,Laminta,FİKRET GEZER GİYİM TEKS.DERİ ÜRÜN.MAR.DAY.TÜK.MAL.YEM.ELEK.EŞY.KUY.İNŞ.OTO.SAN.VE TİC.LTD.ŞTİ,Adana,Seyhan,SÜMER MAHALLESİ BARAJ CADDESİ NO: 23/A SEYHAN / ADANA
125879,8.9,ZİLMOD,ZİLETÜRKOĞLU LOJİSTİK TEKSTİL REKLAM VE DANIŞMANLIK SANAYİ VE TİCARET LİMİTED ŞİRKETİ,Kırklareli,Merkez,KARAKAŞ MAHALLESİ KUYUMCULAR CADDESİ NO 16
370582,9.2,TEKNO Sepeti,SAM DIŞ TİCARET PAZARLAMA LİMİTED ŞİRKETİ,İstanbul,Bahçelievler, Yenibosna Merkez Mah. 29 Ekim cad. İhlas Yuva sitesi Bina no:26Z D1 blok Kat:5 D:23
211313,8.6,Fever Konfeksiyon Sanayi ve Ticaret A.Ş.,FEVER KONFEKSİYON SANAYİ VE TİCARET ANONİM ŞİRKETİ,İstanbul,Şişli,Silahşör caddesi Ada iş merkezi No:67 Kat:2 Bomonti - Şişli
264780,9.5,nadideboutique,NADİDE ÖZDAMAR,Balıkesir,Bandırma,günaydın mah terziler cad no70 
814967,9.0,MuseBuran,SERPİL BURAN,Kocaeli,Körfez,Mahalle/Semt:YENİYALI MAH. Cadde/Sokak:ÜMİT SK. No:24 İç Kapı No:6
750844,9.0,By Family,KIYMET YILMAZER,Malatya,Yeşilyurt,Tecde MH Abdurrahmangazi CD.  Favori Evleri A blok 15/1-17
593227,9.7,Corner Concept,MUHAMMET ERTUĞRUL HASHIM,İstanbul,Üsküdar,"Ahmedıye mah.dönmedolap sok no 13 kat 1 daıre 9 Asya Apt. Üsküdar İstanbul
"
830154,9.0,Calliel,CALLİEL PHARMA KOZMETİK SANAYİ VE TİCARET ANONİM ŞİRKETİ,İstanbul,Kadıköy,zühtü paşa mah Rıfat bey sok münir Nurettin selçuk cad no 86 iç kapı 3 calliel kozmetik
114853,9.3,TARZ REYON TEKSTİL,TARZ REYON TEKSTİL SANAYİ VE TİCARET LİMİTED ŞİRKETİ,Nevşehir,Merkez,YUNUS EMRE CADDESİ 20-A NEVŞEHİR MERKEZ
166835,9.6,BabyBakkal,FURKAN ÖZÇİMEN,Bursa,Yıldırım,Anadolu Mah.  1.Levent Sok.  No:18/A  İç Kapı No:Z1
442596,8.5,bakac store,AYDIN BAKAÇ,İzmir,Bornova,Egemenlik mahallesi 6140 sokak no:8 Işıkkent Bornova İzmir
368880,9.0,Esnaf İşi,MUHAMMET EMİN APA,Yalova,Merkez,KİRAZLI SANAYİ SİTESİ 2. SOK NO:85 YALOVA /MERKEZ
510449,9.6,Behiç Avm,SÜMEYRA BEHİŞ,Antalya,Kepez,Mahalle/Semt:ÖZGÜRLÜK MAHALLESİ 2651 SOKAK NO 43 TOZLUOĞLU APT.KAT 1 DAİRE 4 Kepez 07025 Antalya TÜRKİYE
342388,7.9,Semiz Makina Hırdavat,SEMİZ MAKİNA HIRDAVAT İNŞAAT MALZEMELERİ GIDA SANAYİ TİCARET LİMİTED ŞİRKETİ,Ankara,Altındağ,Koçak cad. no:53 siteler
105035,8.8,Raket Spor Online,RAKET SPOR MALZEMELERİ ORGANİZASYON EĞİTİM İNŞAAT TARIM SANAYİ VE TİCARET LİMİTED ŞİRKETİ,Antalya,Konyaaltı,Öğretmenler Evi Mah. 17. Cad. Ada Apartmanı No:13/1 Konyaaltı -Antalya
483583,9.1,TrendyBooks,UĞUR AKAN,Samsun,Atakum,Mahalle:YENİMAHALLE MAH. Cadde/Sokak:İSMET İNÖNÜ BLV. Daire No: Kapı No:107 B
391057,9.9,Büyük Mağaza,ÖNDER USLUSOY,Aksaray,Merkez,Önder Uslusoy Taşpazar Mah 806 Sok No.9/2 Şahinler Apartmanı 0551 972 22 16 Merkez/AKSARAY
147312,8.9,ALAKENT KİTAP & KIRTASİYE,ÖZGÜR ALAKENT KİTAP KIRTASİYE EĞİTİM SANAYİ VE TİCARET LİMİTED ŞİRKETİ,Uşak,Merkez,sarayaltı mah. nuri şeker cad. no:84 merkez uşak
768001,9.9,Atlas Planet,ATLAS PLANET DIŞ TİCARET LİMİTED ŞİRKETİ,İstanbul,Ataşehir,"Mahalle/Semt:MİMAR SİNAN MAH. Cadde/Sokak:ÜSKÜDAR CAD. No:1, Yedpa Ticaret Merkezi, G Cad. No:102"
883141,7.5,TOLL SECRET,TOLGA BAL,İstanbul,Küçükçekmece,Mahalle/Semt:HALKALI MERKEZ MAH. Cadde/Sokak:ZEYNEBİYE CAD. PEMBE EVLER SİTESİ 5.BLOK No:65 /3 İç Kapı No:20
613354,8.6,LETHE,ABDULLAH TOLMAÇ,Aydın,Söke,Mahalle/Semt:ÇELTİKÇİ MAH. Cadde/Sokak:EYLEM SK. No:2 İç Kapı No:2
748801,8.4,Lumodi Mobilya,LUMODİ MOBİLYA TEKSTİL METAL SANAYİ VE TİCARET LİMİTED ŞİRKETİ,Kayseri,Kocasinan,Oymaağaç Mah. 5069. Sk. No: 2 / F
180687,9.1,S.S Giyim,SERKAN SATI,Uşak,Merkez,Kurtuluş mahallesi çakaloz sok no: 4 uşak-merkez
112319,8.7,magicteknoloji,MAGİC TEKNOLOJİ TİCARET LİMİTED ŞİRKETİ,İstanbul,Şişli,"
Gülbahar Mh. Avni Dilligil Sk. No:2/1 34394 Mecidiyeköy Şişli İstanbul
"
107520,8.3,Teknobiyotik,AKORTEK BİLİŞİM SANAYİ VE DIŞ TİCARET LİMİTED ŞİRKETİ,İstanbul,Tuzla,ORHANLI ORTA MAH.BENJAMİN SOKAK NO:19 TUZLA/İSTANBUL
166082,9.2,NOVA NETMATİK ELEKTRONİK,NOVA NETMATİK ELEKTRONİK İLETİŞİM BİLGİSAYAR OTOMASYON BİL. VE DESTEK HİZM. İNTERNET KAFE İŞL.TİC.LT,Bursa,Osmangazi,1. İhsaniye Cd. No 38
108699,8.6,NETSİPARİS,ARSLAN BİLGİSAYAR ELEKTRONİK VE DEKORASYON DİZAYN HİZMETLERİ MERKEZİ SANAYİ VE TİCARET LTD.ŞTİ.,İstanbul,Şişli,GÜLBAĞ MAH KARANFİL SOK BİRLİK APT NO:2/2 MECİDİYEKÖY/İSTANBUL
815914,9.4,Lowell Teknoloji,FIRAT İDRİS DÖNMEZ,Gaziantep,Şehitkamil,DEĞİRMİÇEM MAH. Cadde/Sokak GAZİ MUHTAR PAŞA BLV. M.ÖZKELEŞ APT. No:45 C
114948,9.5,OVY,OVY BİLGİ TEKNOLOJİLERİ TİCARET ANONİM ŞİRKETİ,İstanbul,Ümraniye,Talısu Mah. Terim Sok No:1 Nezih Towers D Blok No:7
145937,9.0,Core Bilgisayar,SABAHAT GÖMEÇ,Konya,Selçuklu,Parsana Mah. Çetnevir Sk. Tuana Park Sit. B Blok No:4/1 Selçuklu/KONYA
124551,9.5,Garaj Online Elektronik,GARAJ ONLİNE ELEKTRONİK TİCARET HİZMETLERİ ANONİM ŞİRKETİ,İstanbul,Üsküdar,KISIKLI MAH.FERAH CAD.AVANSAS APT.NO:10/1 ÜSKÜDAR/İSTANBUL
257893,8.7,Fiyat Market,EZ YAZILIM VE DANIŞMANLIK HİZMETLERİ LİMİTED ŞİRKETİ,İstanbul,Avcılar,Tahtakale Mah. Ahmet Hamdi Tanpınar Cad. Avrupa Konutları 3. Etap 1-B Blok No: 4/2 Daire:31
458642,9.2,TEBİLON ,TEBİLON BİLİŞİM TEKNOLOJİLERİ SANAYİ VE TİCARET ANONİM ŞİRKETİ,İstanbul,Kadıköy,Mahalle:KOZYATAĞI MAH. Cadde/Sokak:ŞEHİT MEHMET FATİH ÖNGÜL SK. Daire No:1 Kapı No:3
816202,9.5,TechHouse,RECEP ÖZTÜRK,Bursa,Osmangazi,Hürriyet Mah. Kültür Sok. No 14 / 2
457412,8.3,Ever4est,MUHAMMET ÖLÜNK,İstanbul,Ümraniye,"Esenşehir Mah. Cengizhan Sok.
No:56/1 Ümraniye"
162201,8.7,MB TEKNOLOJİ,BAŞODA BİLİŞİM TEKNOLOJİLERİ ELEKTRONİK GIDA SANAYİ VE TİCARET LİMİTED ŞİRKETİ,Konya,Selçuklu,Hacıkaymak mah. Şefikcan cad.No:16/B
927031,,SeraAvm,SERCAN KAÇAR,İstanbul,Küçükçekmece,Mahalle/Semt:İNÖNÜ MAH. Cadde/Sokak:ŞEHİTLER SK. No:22 İç Kapı No:2
191370,9.2,HumaOne,ADEM SEVİNÇER,Aydın,Nazilli,isabeyli atatürk bulvarı 199/A İsabeyli mahallesi nazilli aydın
